,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
627001,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4404,12,0,0.0
627002,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4405,12,11,0.9166666667
627003,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4406,12,3,0.25
627004,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4407,12,0,0.0
627005,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4408,12,5,0.4166666667
627006,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4409,12,4,0.3333333333
627007,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4410,12,1,0.0833333333
627008,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4411,12,0,0.0
627009,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4412,12,5,0.4166666667
627010,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4413,12,11,0.9166666667
627011,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4414,12,1,0.0833333333
627012,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4415,12,1,0.0833333333
627013,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4416,12,6,0.5
627014,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4417,12,4,0.3333333333
627015,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4418,12,0,0.0
627016,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4419,12,3,0.25
627017,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4420,12,1,0.0833333333
627018,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4421,12,5,0.4166666667
627019,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4422,12,5,0.4166666667
627020,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4423,12,1,0.0833333333
627021,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4424,12,8,0.6666666667
627022,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4425,12,4,0.3333333333
627023,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4426,12,9,0.75
627024,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4427,12,1,0.0833333333
627025,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4428,12,3,0.25
627026,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4429,12,3,0.25
627027,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4430,12,3,0.25
627028,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4431,12,11,0.9166666667
627029,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4432,12,0,0.0
627030,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4433,12,0,0.0
627031,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4434,12,9,0.75
627032,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4435,12,11,0.9166666667
627033,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4436,12,4,0.3333333333
627034,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4437,12,11,0.9166666667
627035,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4438,12,8,0.6666666667
627036,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4439,12,3,0.25
627037,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4440,12,8,0.6666666667
627038,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4441,12,2,0.1666666667
627039,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4442,12,1,0.0833333333
627040,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4443,12,5,0.4166666667
627041,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4444,12,4,0.3333333333
627042,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4445,12,1,0.0833333333
627043,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4446,12,9,0.75
627044,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4447,12,1,0.0833333333
627045,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4448,12,11,0.9166666667
627046,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4449,12,8,0.6666666667
627047,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4450,12,0,0.0
627048,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4451,12,0,0.0
627049,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4452,12,0,0.0
627050,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4453,12,2,0.1666666667
627051,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4454,12,4,0.3333333333
627052,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4455,12,5,0.4166666667
627053,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4456,12,0,0.0
627054,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4457,12,6,0.5
627055,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4458,12,5,0.4166666667
627056,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4459,12,2,0.1666666667
627057,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4460,12,5,0.4166666667
627058,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4461,12,1,0.0833333333
627059,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4462,12,1,0.0833333333
627060,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4463,12,12,1.0
627061,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4464,12,8,0.6666666667
627062,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4465,12,7,0.5833333333
627063,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4466,12,10,0.8333333333
627064,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4467,12,0,0.0
627065,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4468,12,9,0.75
627066,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4469,12,9,0.75
627067,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4470,12,11,0.9166666667
627068,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4471,12,8,0.6666666667
627069,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4472,12,11,0.9166666667
627070,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4473,12,10,0.8333333333
627071,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4474,12,6,0.5
627072,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4475,12,0,0.0
627073,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4476,12,0,0.0
627074,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4477,12,4,0.3333333333
627075,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4478,12,2,0.1666666667
627076,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4479,12,4,0.3333333333
627077,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4480,12,7,0.5833333333
627078,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4481,12,1,0.0833333333
627079,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4482,12,2,0.1666666667
627080,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4483,12,4,0.3333333333
627081,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4484,12,6,0.5
627082,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4485,12,2,0.1666666667
627083,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4486,12,1,0.0833333333
627084,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4487,12,1,0.0833333333
627085,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4488,12,3,0.25
627086,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4489,12,9,0.75
627087,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4490,12,9,0.75
627088,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4491,12,1,0.0833333333
627089,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4492,12,8,0.6666666667
627090,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4493,12,6,0.5
627091,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4494,12,7,0.5833333333
627092,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4495,12,0,0.0
627093,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4496,12,1,0.0833333333
627094,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4497,12,11,0.9166666667
627095,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4498,12,1,0.0833333333
627096,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4499,12,2,0.1666666667
627097,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4500,12,12,1.0
627098,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4501,12,6,0.5
627099,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4502,12,8,0.6666666667
627100,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4503,12,0,0.0
627101,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4504,12,10,0.8333333333
627102,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4505,12,1,0.0833333333
627103,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4506,12,0,0.0
627104,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4507,12,3,0.25
627105,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4508,12,0,0.0
627106,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4509,12,8,0.6666666667
627107,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4510,12,12,1.0
627108,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4511,12,0,0.0
627109,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4512,12,2,0.1666666667
627110,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4513,12,7,0.5833333333
627111,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4514,12,9,0.75
627112,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4515,12,5,0.4166666667
627113,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4516,12,2,0.1666666667
627114,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4517,12,4,0.3333333333
627115,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4518,12,4,0.3333333333
627116,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4519,12,12,1.0
627117,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4520,12,8,0.6666666667
627118,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4521,12,10,0.8333333333
627119,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4522,12,5,0.4166666667
627120,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4523,12,10,0.8333333333
627121,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4524,12,1,0.0833333333
627122,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4525,12,5,0.4166666667
627123,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4526,12,6,0.5
627124,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4527,12,10,0.8333333333
627125,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4528,12,2,0.1666666667
627126,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4529,12,0,0.0
627127,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4530,12,2,0.1666666667
627128,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4531,12,0,0.0
627129,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4532,12,1,0.0833333333
627130,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4533,12,8,0.6666666667
627131,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4534,12,10,0.8333333333
627132,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4535,12,1,0.0833333333
627133,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4536,12,7,0.5833333333
627134,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4537,12,1,0.0833333333
627135,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4538,12,0,0.0
627136,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4539,12,0,0.0
627137,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4540,12,4,0.3333333333
627138,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4541,12,4,0.3333333333
627139,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4542,12,8,0.6666666667
627140,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4543,12,1,0.0833333333
627141,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4544,12,5,0.4166666667
627142,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4545,12,6,0.5
627143,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4546,12,4,0.3333333333
627144,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4547,12,4,0.3333333333
627145,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4548,12,8,0.6666666667
627146,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4549,12,1,0.0833333333
627147,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4550,12,7,0.5833333333
627148,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4551,12,2,0.1666666667
627149,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4552,12,0,0.0
627150,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4553,12,2,0.1666666667
627151,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4554,12,9,0.75
627152,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4555,12,0,0.0
627153,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4556,12,0,0.0
627154,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4557,12,1,0.0833333333
627155,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4558,12,0,0.0
627156,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4559,12,4,0.3333333333
627157,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4560,12,1,0.0833333333
627158,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4561,12,5,0.4166666667
627159,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4562,12,3,0.25
627160,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4563,12,7,0.5833333333
627161,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4564,12,11,0.9166666667
627162,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4565,12,1,0.0833333333
627163,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4566,12,3,0.25
627164,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4567,12,6,0.5
627165,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4568,12,11,0.9166666667
627166,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4569,12,3,0.25
627167,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4570,12,1,0.0833333333
627168,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4571,12,0,0.0
627169,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4572,12,2,0.1666666667
627170,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4573,12,9,0.75
627171,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4574,12,1,0.0833333333
627172,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4575,12,2,0.1666666667
627173,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4576,12,0,0.0
627174,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4577,12,7,0.5833333333
627175,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4578,12,0,0.0
627176,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4579,12,3,0.25
627177,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4580,12,6,0.5
627178,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4581,12,0,0.0
627179,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4582,12,8,0.6666666667
627180,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4583,12,3,0.25
627181,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4584,12,1,0.0833333333
627182,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4585,12,8,0.6666666667
627183,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4586,12,1,0.0833333333
627184,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4587,12,1,0.0833333333
627185,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4588,12,0,0.0
627186,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4589,12,12,1.0
627187,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4590,12,0,0.0
627188,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4591,12,12,1.0
627189,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4592,12,6,0.5
627190,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4593,12,2,0.1666666667
627191,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4594,12,1,0.0833333333
627192,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4595,12,0,0.0
627193,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4596,12,10,0.8333333333
627194,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4597,12,5,0.4166666667
627195,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4598,12,10,0.8333333333
627196,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4599,12,1,0.0833333333
627197,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4600,12,0,0.0
627198,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4601,12,9,0.75
627199,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4602,12,3,0.25
627200,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4603,12,3,0.25
627201,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4604,12,0,0.0
627202,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4605,12,1,0.0833333333
627203,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4606,12,5,0.4166666667
627204,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4607,12,0,0.0
627205,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4608,12,7,0.5833333333
627206,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4609,12,3,0.25
627207,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4610,12,7,0.5833333333
627208,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4611,12,8,0.6666666667
627209,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4612,12,6,0.5
627210,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4613,12,4,0.3333333333
627211,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4614,12,3,0.25
627212,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4615,12,5,0.4166666667
627213,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4616,12,7,0.5833333333
627214,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4617,12,4,0.3333333333
627215,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4618,12,0,0.0
627216,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4619,12,6,0.5
627217,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4620,12,0,0.0
627218,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4621,12,0,0.0
627219,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4622,12,12,1.0
627220,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4623,12,2,0.1666666667
627221,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4624,12,1,0.0833333333
627222,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4625,12,1,0.0833333333
627223,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4626,12,6,0.5
627224,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4627,12,7,0.5833333333
627225,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4628,12,4,0.3333333333
627226,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4629,12,9,0.75
627227,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4630,12,12,1.0
627228,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4631,12,4,0.3333333333
627229,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4632,12,1,0.0833333333
627230,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4633,12,10,0.8333333333
627231,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4634,12,5,0.4166666667
627232,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4635,12,1,0.0833333333
627233,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4636,12,12,1.0
627234,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4637,12,5,0.4166666667
627235,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4638,12,9,0.75
627236,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4639,12,6,0.5
627237,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4640,12,0,0.0
627238,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4641,12,0,0.0
627239,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4642,12,11,0.9166666667
627240,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4643,12,0,0.0
627241,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4644,12,1,0.0833333333
627242,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4645,12,8,0.6666666667
627243,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4646,12,0,0.0
627244,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4647,12,10,0.8333333333
627245,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4648,12,7,0.5833333333
627246,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4649,12,7,0.5833333333
627247,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4650,12,0,0.0
627248,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4651,12,3,0.25
627249,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4652,12,4,0.3333333333
627250,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4653,12,0,0.0
627251,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4654,12,8,0.6666666667
627252,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4655,12,12,1.0
627253,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4656,12,3,0.25
627254,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4657,12,12,1.0
627255,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4658,12,9,0.75
627256,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4659,12,0,0.0
627257,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4660,12,12,1.0
627258,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4661,12,11,0.9166666667
627259,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4662,12,1,0.0833333333
627260,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4663,12,0,0.0
627261,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4664,12,0,0.0
627262,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4665,12,2,0.1666666667
627263,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4666,12,0,0.0
627264,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4667,12,9,0.75
627265,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4668,12,8,0.6666666667
627266,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4669,12,8,0.6666666667
627267,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4670,12,10,0.8333333333
627268,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4671,12,1,0.0833333333
627269,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4672,12,11,0.9166666667
627270,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4673,12,1,0.0833333333
627271,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4674,12,0,0.0
627272,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4675,12,3,0.25
627273,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4676,12,1,0.0833333333
627274,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4677,12,1,0.0833333333
627275,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4678,12,2,0.1666666667
627276,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4679,12,0,0.0
627277,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4680,12,7,0.5833333333
627278,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4681,12,0,0.0
627279,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4682,12,2,0.1666666667
627280,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4683,12,7,0.5833333333
627281,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4684,12,10,0.8333333333
627282,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4685,12,11,0.9166666667
627283,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4686,12,1,0.0833333333
627284,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4687,12,11,0.9166666667
627285,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4688,12,3,0.25
627286,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4689,12,5,0.4166666667
627287,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4690,12,0,0.0
627288,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4691,12,0,0.0
627289,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4692,12,0,0.0
627290,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4693,12,12,1.0
627291,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4694,12,7,0.5833333333
627292,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4695,12,2,0.1666666667
627293,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4696,12,4,0.3333333333
627294,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4697,12,3,0.25
627295,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4698,12,10,0.8333333333
627296,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4699,12,10,0.8333333333
627297,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4700,12,4,0.3333333333
627298,qwen2.5-coder-1.5b-instruct,math_cot,0.7,-1,4701,12,0,0.0
