,benchmark_id,model,example_id,pass1,count,date,hyperparams,correct
2599840,terminal-bench,20250829_goose_claude-4-opus,qemu-startup,1.0,5.0,,,5
2599841,terminal-bench,20250829_goose_claude-4-opus,pytorch-model-cli.hard,1.0,5.0,,,5
2599842,terminal-bench,20250829_goose_claude-4-opus,pytorch-model-cli,1.0,5.0,,,5
2599843,terminal-bench,20250829_goose_claude-4-opus,sanitize-git-repo,0.0,5.0,,,0
2599844,terminal-bench,20250829_goose_claude-4-opus,git-multibranch,0.0,5.0,,,0
2599845,terminal-bench,20250829_goose_claude-4-opus,cron-broken-network,0.2,5.0,,,1
2599846,terminal-bench,20250829_goose_claude-4-opus,sqlite-with-gcov,1.0,5.0,,,5
2599847,terminal-bench,20250829_goose_claude-4-opus,fix-git,0.0,5.0,,,0
2599848,terminal-bench,20250829_goose_claude-4-opus,hello-world,1.0,5.0,,,5
2599849,terminal-bench,20250829_goose_claude-4-opus,nginx-request-logging,0.0,5.0,,,0
2599850,terminal-bench,20250829_goose_claude-4-opus,fix-permissions,1.0,5.0,,,5
2599851,terminal-bench,20250829_goose_claude-4-opus,oom,0.8,5.0,,,4
2599852,terminal-bench,20250829_goose_claude-4-opus,crack-7z-hash,1.0,5.0,,,5
2599853,terminal-bench,20250829_goose_claude-4-opus,path-tracing,1.0,5.0,,,5
2599854,terminal-bench,20250829_goose_claude-4-opus,solana-data,0.0,5.0,,,0
2599855,terminal-bench,20250829_goose_claude-4-opus,crack-7z-hash.easy,1.0,5.0,,,5
2599856,terminal-bench,20250829_goose_claude-4-opus,reshard-c4-data,0.0,5.0,,,0
2599857,terminal-bench,20250829_goose_claude-4-opus,create-bucket,1.0,5.0,,,5
2599858,terminal-bench,20250829_goose_claude-4-opus,prove-plus-comm,1.0,5.0,,,5
2599859,terminal-bench,20250829_goose_claude-4-opus,sqlite-db-truncate,0.0,5.0,,,0
2599860,terminal-bench,20250829_goose_claude-4-opus,polyglot-rust-c,0.0,5.0,,,0
2599861,terminal-bench,20250829_goose_claude-4-opus,decommissioning-service-with-sensitive-data,0.2,5.0,,,1
2599862,terminal-bench,20250829_goose_claude-4-opus,fibonacci-server,0.0,5.0,,,0
2599863,terminal-bench,20250829_goose_claude-4-opus,gpt2-codegolf,0.0,5.0,,,0
2599864,terminal-bench,20250829_goose_claude-4-opus,security-vulhub-minio,0.4,5.0,,,2
2599865,terminal-bench,20250829_goose_claude-4-opus,openssl-selfsigned-cert,1.0,5.0,,,5
2599866,terminal-bench,20250829_goose_claude-4-opus,modernize-fortran-build,1.0,5.0,,,5
2599867,terminal-bench,20250829_goose_claude-4-opus,build-initramfs-qemu,0.0,5.0,,,0
2599868,terminal-bench,20250829_goose_claude-4-opus,jupyter-notebook-server,0.2,5.0,,,1
2599869,terminal-bench,20250829_goose_claude-4-opus,csv-to-parquet,1.0,5.0,,,5
2599870,terminal-bench,20250829_goose_claude-4-opus,heterogeneous-dates,1.0,5.0,,,5
2599871,terminal-bench,20250829_goose_claude-4-opus,password-recovery,0.2,5.0,,,1
2599872,terminal-bench,20250829_goose_claude-4-opus,chess-best-move,0.0,5.0,,,0
2599873,terminal-bench,20250829_goose_claude-4-opus,tmux-advanced-workflow,0.8,5.0,,,4
2599874,terminal-bench,20250829_goose_claude-4-opus,cartpole-rl-training,0.6,5.0,,,3
2599875,terminal-bench,20250829_goose_claude-4-opus,sanitize-git-repo.hard,0.0,5.0,,,0
2599876,terminal-bench,20250829_goose_claude-4-opus,git-workflow-hack,1.0,5.0,,,5
2599877,terminal-bench,20250829_goose_claude-4-opus,get-bitcoin-nodes,0.6,5.0,,,3
2599878,terminal-bench,20250829_goose_claude-4-opus,extract-moves-from-video,0.0,5.0,,,0
2599879,terminal-bench,20250829_goose_claude-4-opus,hf-model-inference,0.0,5.0,,,0
2599880,terminal-bench,20250829_goose_claude-4-opus,build-tcc-qemu,0.4,5.0,,,2
2599881,terminal-bench,20250829_goose_claude-4-opus,write-compressor,0.0,5.0,,,0
2599882,terminal-bench,20250829_goose_claude-4-opus,simple-sheets-put,1.0,5.0,,,5
2599883,terminal-bench,20250829_goose_claude-4-opus,crack-7z-hash.hard,0.6,5.0,,,3
2599884,terminal-bench,20250829_goose_claude-4-opus,raman-fitting,0.0,5.0,,,0
2599885,terminal-bench,20250829_goose_claude-4-opus,new-encrypt-command,0.2,5.0,,,1
2599886,terminal-bench,20250829_goose_claude-4-opus,raman-fitting.easy,0.0,5.0,,,0
2599887,terminal-bench,20250829_goose_claude-4-opus,organization-json-generator,1.0,5.0,,,5
2599888,terminal-bench,20250829_goose_claude-4-opus,swe-bench-langcodes,1.0,5.0,,,5
2599889,terminal-bench,20250829_goose_claude-4-opus,simple-web-scraper,1.0,5.0,,,5
2599890,terminal-bench,20250829_goose_claude-4-opus,processing-pipeline,1.0,5.0,,,5
2599891,terminal-bench,20250829_goose_claude-4-opus,configure-git-webserver,0.0,5.0,,,0
2599892,terminal-bench,20250829_goose_claude-4-opus,fix-pandas-version,1.0,5.0,,,5
2599893,terminal-bench,20250829_goose_claude-4-opus,extract-safely,0.0,5.0,,,0
2599894,terminal-bench,20250829_goose_claude-4-opus,vim-terminal-task,0.0,5.0,,,0
2599895,terminal-bench,20250829_goose_claude-4-opus,polyglot-c-py,0.0,5.0,,,0
2599896,terminal-bench,20250829_goose_claude-4-opus,intrusion-detection,0.0,5.0,,,0
2599897,terminal-bench,20250829_goose_claude-4-opus,path-tracing-reverse,0.0,5.0,,,0
2599898,terminal-bench,20250829_goose_claude-4-sonnet,eval-mteb,1.0,5.0,,,5
2599899,terminal-bench,20250829_goose_claude-4-sonnet,eval-mteb.hard,1.0,5.0,,,5
2599900,terminal-bench,20250829_goose_claude-4-sonnet,swe-bench-fsspec,0.8,5.0,,,4
2599901,terminal-bench,20250829_goose_claude-4-sonnet,swe-bench-astropy-2,0.0,5.0,,,0
2599902,terminal-bench,20250829_goose_claude-4-sonnet,swe-bench-astropy-1,0.6,5.0,,,3
2599903,terminal-bench,20250829_goose_claude-4-sonnet,build-linux-kernel-qemu,0.0,5.0,,,0
2599904,terminal-bench,20250829_goose_claude-4-sonnet,super-benchmark-upet,0.0,5.0,,,0
2599905,terminal-bench,20250829_goose_claude-4-sonnet,incompatible-python-fasttext.base_with_hint,1.0,5.0,,,5
2599906,terminal-bench,20250829_goose_claude-4-sonnet,grid-pattern-transform,1.0,5.0,,,5
2599907,terminal-bench,20250829_goose_claude-4-sonnet,incompatible-python-fasttext,0.6,5.0,,,3
2599908,terminal-bench,20250829_goose_claude-4-sonnet,run-pdp11-code,0.0,5.0,,,0
2599909,terminal-bench,20250829_goose_claude-4-sonnet,conda-env-conflict-resolution,0.8,5.0,,,4
2599910,terminal-bench,20250829_goose_claude-4-sonnet,count-dataset-tokens,0.0,5.0,,,0
2599911,terminal-bench,20250829_goose_claude-4-sonnet,download-youtube,0.2,5.0,,,1
2599912,terminal-bench,20250829_goose_claude-4-sonnet,blind-maze-explorer-algorithm.easy,0.0,5.0,,,0
2599913,terminal-bench,20250829_goose_claude-4-sonnet,train-fasttext,0.0,5.0,,,0
2599914,terminal-bench,20250829_goose_claude-4-sonnet,cron-broken-network,0.4,5.0,,,2
2599915,terminal-bench,20250829_goose_claude-4-sonnet,blind-maze-explorer-algorithm.hard,0.0,5.0,,,0
2599916,terminal-bench,20250829_goose_claude-4-sonnet,blind-maze-explorer-5x5,0.0,5.0,,,0
2599917,terminal-bench,20250829_goose_claude-4-sonnet,pytorch-model-cli.hard,0.8,5.0,,,4
2599918,terminal-bench,20250829_goose_claude-4-sonnet,processing-pipeline,1.0,5.0,,,5
2599919,terminal-bench,20250829_goose_claude-4-sonnet,blind-maze-explorer-algorithm,0.2,5.0,,,1
2599920,terminal-bench,20250829_goose_claude-4-sonnet,raman-fitting.easy,0.0,5.0,,,0
2599921,terminal-bench,20250829_goose_claude-4-sonnet,pytorch-model-cli,1.0,5.0,,,5
2599922,terminal-bench,20250829_goose_claude-4-sonnet,pytorch-model-cli.easy,0.4,5.0,,,2
2599923,terminal-bench,20250829_goose_claude-4-sonnet,organization-json-generator,1.0,5.0,,,5
2599924,terminal-bench,20250829_goose_claude-4-sonnet,oom,0.0,5.0,,,0
2599925,terminal-bench,20250829_goose_claude-4-sonnet,qemu-startup,1.0,5.0,,,5
2599926,terminal-bench,20250829_goose_claude-4-sonnet,decommissioning-service-with-sensitive-data,0.0,5.0,,,0
2599927,terminal-bench,20250829_goose_claude-4-sonnet,crack-7z-hash.easy,1.0,5.0,,,5
2599928,terminal-bench,20250829_goose_claude-4-sonnet,path-tracing,1.0,5.0,,,5
2599929,terminal-bench,20250829_goose_claude-4-sonnet,modernize-fortran-build,1.0,5.0,,,5
2599930,terminal-bench,20250829_goose_claude-4-sonnet,git-multibranch,0.6,5.0,,,3
2599931,terminal-bench,20250829_goose_claude-4-sonnet,polyglot-rust-c,0.0,5.0,,,0
2599932,terminal-bench,20250829_goose_claude-4-sonnet,fix-git,0.0,5.0,,,0
2599933,terminal-bench,20250829_goose_claude-4-sonnet,qemu-alpine-ssh,0.0,5.0,,,0
2599934,terminal-bench,20250829_goose_claude-4-sonnet,build-tcc-qemu,0.0,5.0,,,0
2599935,terminal-bench,20250829_goose_claude-4-sonnet,sqlite-db-truncate,0.0,5.0,,,0
2599936,terminal-bench,20250829_goose_claude-4-sonnet,password-recovery,1.0,5.0,,,5
2599937,terminal-bench,20250829_goose_claude-4-sonnet,configure-git-webserver,0.0,5.0,,,0
2599938,terminal-bench,20250829_goose_claude-4-sonnet,create-bucket,0.2,5.0,,,1
2599939,terminal-bench,20250829_goose_claude-4-sonnet,play-zork,0.0,5.0,,,0
2599940,terminal-bench,20250829_goose_claude-4-sonnet,cartpole-rl-training,0.4,5.0,,,2
2599941,terminal-bench,20250829_goose_claude-4-sonnet,hello-world,1.0,5.0,,,5
2599942,terminal-bench,20250829_goose_claude-4-sonnet,fibonacci-server,0.0,5.0,,,0
2599943,terminal-bench,20250829_goose_claude-4-sonnet,sqlite-with-gcov,1.0,5.0,,,5
2599944,terminal-bench,20250829_goose_claude-4-sonnet,simple-sheets-put,1.0,5.0,,,5
2599945,terminal-bench,20250829_goose_claude-4-sonnet,path-tracing-reverse,0.0,5.0,,,0
2599946,terminal-bench,20250829_goose_claude-4-sonnet,fix-pandas-version,1.0,5.0,,,5
2599947,terminal-bench,20250829_goose_claude-4-sonnet,tmux-advanced-workflow,0.8,5.0,,,4
2599948,terminal-bench,20250829_goose_claude-4-sonnet,solana-data,0.0,5.0,,,0
2599949,terminal-bench,20250829_goose_claude-4-sonnet,fix-permissions,1.0,5.0,,,5
2599950,terminal-bench,20250829_goose_claude-4-sonnet,swe-bench-langcodes,1.0,5.0,,,5
2599951,terminal-bench,20250829_goose_claude-4-sonnet,gpt2-codegolf,0.0,5.0,,,0
2599952,terminal-bench,20250829_goose_claude-4-sonnet,sanitize-git-repo,0.0,5.0,,,0
2599953,terminal-bench,20250829_goose_claude-4-sonnet,reshard-c4-data,0.0,5.0,,,0
2599954,terminal-bench,20250829_goose_claude-4-sonnet,git-workflow-hack,1.0,5.0,,,5
2599955,terminal-bench,20250829_goose_claude-4-sonnet,csv-to-parquet,1.0,5.0,,,5
2599956,terminal-bench,20250829_goose_claude-4-sonnet,heterogeneous-dates,1.0,5.0,,,5
2599957,terminal-bench,20250829_goose_claude-4-sonnet,openssl-selfsigned-cert,0.0,5.0,,,0
2599958,terminal-bench,20250829_goose_claude-4-sonnet,raman-fitting,0.0,5.0,,,0
2599959,terminal-bench,20250829_goose_claude-4-sonnet,new-encrypt-command,0.4,5.0,,,2
2599960,terminal-bench,20250829_goose_claude-4-sonnet,jupyter-notebook-server,0.0,5.0,,,0
2599961,terminal-bench,20250829_goose_claude-4-sonnet,crack-7z-hash,1.0,5.0,,,5
2599962,terminal-bench,20250829_goose_claude-4-sonnet,chess-best-move,0.0,5.0,,,0
2599963,terminal-bench,20250829_goose_claude-4-sonnet,write-compressor,0.0,5.0,,,0
2599964,terminal-bench,20250829_goose_claude-4-sonnet,polyglot-c-py,0.0,5.0,,,0
2599965,terminal-bench,20250829_goose_claude-4-sonnet,nginx-request-logging,0.0,5.0,,,0
2599966,terminal-bench,20250829_goose_claude-4-sonnet,intrusion-detection,0.0,5.0,,,0
2599967,terminal-bench,20250829_goose_claude-4-sonnet,extract-moves-from-video,0.0,5.0,,,0
2599968,terminal-bench,20250829_goose_claude-4-sonnet,extract-safely,0.0,5.0,,,0
2599969,terminal-bench,20250829_goose_claude-4-sonnet,sanitize-git-repo.hard,0.0,5.0,,,0
2599970,terminal-bench,20250829_goose_claude-4-sonnet,simple-web-scraper,1.0,5.0,,,5
2599971,terminal-bench,20250829_goose_claude-4-sonnet,prove-plus-comm,1.0,5.0,,,5
2599972,terminal-bench,20250829_goose_claude-4-sonnet,build-initramfs-qemu,0.0,5.0,,,0
2599973,terminal-bench,20250829_goose_claude-4-sonnet,security-vulhub-minio,0.2,5.0,,,1
2599974,terminal-bench,20250829_goose_claude-4-sonnet,hf-model-inference,0.0,5.0,,,0
2599975,terminal-bench,20250829_goose_claude-4-sonnet,crack-7z-hash.hard,0.8,5.0,,,4
2599976,terminal-bench,20250829_goose_claude-4-sonnet,vim-terminal-task,0.0,5.0,,,0
2599977,terminal-bench,20250829_goose_claude-4-sonnet,get-bitcoin-nodes,0.8,5.0,,,4
2599978,terminal-bench,20250902_orchestrator_claude-4-sonnet,nginx-request-logging,0.0,5.0,,,0
2599979,terminal-bench,20250902_orchestrator_claude-4-sonnet,build-initramfs-qemu,0.0,5.0,,,0
2599980,terminal-bench,20250902_orchestrator_claude-4-sonnet,sanitize-git-repo.hard,0.2,5.0,,,1
2599981,terminal-bench,20250902_orchestrator_claude-4-sonnet,swe-bench-astropy-2,0.0,5.0,,,0
2599982,terminal-bench,20250902_orchestrator_claude-4-sonnet,sqlite-db-truncate,0.2,5.0,,,1
2599983,terminal-bench,20250902_orchestrator_claude-4-sonnet,super-benchmark-upet,0.0,5.0,,,0
2599984,terminal-bench,20250902_orchestrator_claude-4-sonnet,download-youtube,0.0,5.0,,,0
2599985,terminal-bench,20250902_orchestrator_claude-4-sonnet,vim-terminal-task,0.0,5.0,,,0
2599986,terminal-bench,20250902_orchestrator_claude-4-sonnet,blind-maze-explorer-5x5,0.4,5.0,,,2
2599987,terminal-bench,20250902_orchestrator_claude-4-sonnet,csv-to-parquet,0.8,5.0,,,4
2599988,terminal-bench,20250902_orchestrator_claude-4-sonnet,qemu-startup,0.8,5.0,,,4
2599989,terminal-bench,20250902_orchestrator_claude-4-sonnet,pytorch-model-cli.easy,0.6,5.0,,,3
2599990,terminal-bench,20250902_orchestrator_claude-4-sonnet,fix-pandas-version,1.0,5.0,,,5
2599991,terminal-bench,20250902_orchestrator_claude-4-sonnet,blind-maze-explorer-algorithm.easy,0.2,5.0,,,1
2599992,terminal-bench,20250902_orchestrator_claude-4-sonnet,blind-maze-explorer-algorithm.hard,0.2,5.0,,,1
2599993,terminal-bench,20250902_orchestrator_claude-4-sonnet,count-dataset-tokens,0.2,5.0,,,1
2599994,terminal-bench,20250902_orchestrator_claude-4-sonnet,create-bucket,0.0,5.0,,,0
2599995,terminal-bench,20250902_orchestrator_claude-4-sonnet,build-linux-kernel-qemu,0.0,5.0,,,0
2599996,terminal-bench,20250902_orchestrator_claude-4-sonnet,path-tracing-reverse,0.0,5.0,,,0
2599997,terminal-bench,20250902_orchestrator_claude-4-sonnet,decommissioning-service-with-sensitive-data,0.0,5.0,,,0
2599998,terminal-bench,20250902_orchestrator_claude-4-sonnet,modernize-fortran-build,0.4,5.0,,,2
2599999,terminal-bench,20250902_orchestrator_claude-4-sonnet,jupyter-notebook-server,0.0,5.0,,,0
2600000,terminal-bench,20250902_orchestrator_claude-4-sonnet,extract-safely,0.8,5.0,,,4
2600001,terminal-bench,20250902_orchestrator_claude-4-sonnet,cron-broken-network,0.2,5.0,,,1
2600002,terminal-bench,20250902_orchestrator_claude-4-sonnet,pytorch-model-cli.hard,1.0,5.0,,,5
2600003,terminal-bench,20250902_orchestrator_claude-4-sonnet,incompatible-python-fasttext.base_with_hint,0.8,5.0,,,4
2600004,terminal-bench,20250902_orchestrator_claude-4-sonnet,reshard-c4-data,0.0,5.0,,,0
2600005,terminal-bench,20250902_orchestrator_claude-4-sonnet,eval-mteb,0.6,5.0,,,3
2600006,terminal-bench,20250902_orchestrator_claude-4-sonnet,intrusion-detection,0.0,5.0,,,0
2600007,terminal-bench,20250902_orchestrator_claude-4-sonnet,build-tcc-qemu,0.0,5.0,,,0
2600008,terminal-bench,20250902_orchestrator_claude-4-sonnet,simple-web-scraper,0.2,5.0,,,1
2600009,terminal-bench,20250902_orchestrator_claude-4-sonnet,fix-permissions,1.0,5.0,,,5
2600010,terminal-bench,20250902_orchestrator_claude-4-sonnet,fibonacci-server,0.8,5.0,,,4
2600011,terminal-bench,20250902_orchestrator_claude-4-sonnet,blind-maze-explorer-algorithm,0.6,5.0,,,3
2600012,terminal-bench,20250902_orchestrator_claude-4-sonnet,simple-sheets-put,1.0,5.0,,,5
2600013,terminal-bench,20250902_orchestrator_claude-4-sonnet,openssl-selfsigned-cert,0.6,5.0,,,3
2600014,terminal-bench,20250902_orchestrator_claude-4-sonnet,path-tracing,0.4,5.0,,,2
2600015,terminal-bench,20250902_orchestrator_claude-4-sonnet,swe-bench-langcodes,0.8,5.0,,,4
2600016,terminal-bench,20250902_orchestrator_claude-4-sonnet,sqlite-with-gcov,1.0,5.0,,,5
2600017,terminal-bench,20250902_orchestrator_claude-4-sonnet,train-fasttext,0.0,5.0,,,0
2600018,terminal-bench,20250902_orchestrator_claude-4-sonnet,new-encrypt-command,1.0,5.0,,,5
2600019,terminal-bench,20250902_orchestrator_claude-4-sonnet,get-bitcoin-nodes,0.2,5.0,,,1
2600020,terminal-bench,20250902_orchestrator_claude-4-sonnet,password-recovery,0.0,5.0,,,0
2600021,terminal-bench,20250902_orchestrator_claude-4-sonnet,git-multibranch,0.0,5.0,,,0
2600022,terminal-bench,20250902_orchestrator_claude-4-sonnet,tmux-advanced-workflow,0.6,5.0,,,3
2600023,terminal-bench,20250902_orchestrator_claude-4-sonnet,prove-plus-comm,0.8,5.0,,,4
2600024,terminal-bench,20250902_orchestrator_claude-4-sonnet,swe-bench-fsspec,0.2,5.0,,,1
2600025,terminal-bench,20250902_orchestrator_claude-4-sonnet,qemu-alpine-ssh,0.0,5.0,,,0
2600026,terminal-bench,20250902_orchestrator_claude-4-sonnet,raman-fitting.easy,0.0,5.0,,,0
2600027,terminal-bench,20250902_orchestrator_claude-4-sonnet,configure-git-webserver,0.6,5.0,,,3
2600028,terminal-bench,20250902_orchestrator_claude-4-sonnet,security-vulhub-minio,0.0,5.0,,,0
2600029,terminal-bench,20250902_orchestrator_claude-4-sonnet,cartpole-rl-training,0.0,5.0,,,0
2600030,terminal-bench,20250902_orchestrator_claude-4-sonnet,crack-7z-hash.hard,0.4,5.0,,,2
2600031,terminal-bench,20250902_orchestrator_claude-4-sonnet,eval-mteb.hard,0.0,5.0,,,0
2600032,terminal-bench,20250902_orchestrator_claude-4-sonnet,incompatible-python-fasttext,0.2,5.0,,,1
2600033,terminal-bench,20250902_orchestrator_claude-4-sonnet,chess-best-move,0.0,5.0,,,0
2600034,terminal-bench,20250902_orchestrator_claude-4-sonnet,polyglot-rust-c,0.0,5.0,,,0
2600035,terminal-bench,20250902_orchestrator_claude-4-sonnet,git-workflow-hack,1.0,5.0,,,5
2600036,terminal-bench,20250902_orchestrator_claude-4-sonnet,swe-bench-astropy-1,0.2,5.0,,,1
2600037,terminal-bench,20250902_orchestrator_claude-4-sonnet,fix-git,0.0,5.0,,,0
2600038,terminal-bench,20250902_orchestrator_claude-4-sonnet,hello-world,1.0,5.0,,,5
2600039,terminal-bench,20250902_orchestrator_claude-4-sonnet,grid-pattern-transform,0.8,5.0,,,4
2600040,terminal-bench,20250902_orchestrator_claude-4-sonnet,solana-data,0.0,5.0,,,0
2600041,terminal-bench,20250902_orchestrator_claude-4-sonnet,oom,0.6,5.0,,,3
2600042,terminal-bench,20250902_orchestrator_claude-4-sonnet,crack-7z-hash,1.0,5.0,,,5
2600043,terminal-bench,20250902_orchestrator_claude-4-sonnet,extract-moves-from-video,0.0,5.0,,,0
2600044,terminal-bench,20250902_orchestrator_claude-4-sonnet,conda-env-conflict-resolution,0.6,5.0,,,3
2600045,terminal-bench,20250902_orchestrator_claude-4-sonnet,polyglot-c-py,0.0,5.0,,,0
2600046,terminal-bench,20250902_orchestrator_claude-4-sonnet,processing-pipeline,0.6,5.0,,,3
2600047,terminal-bench,20250902_orchestrator_claude-4-sonnet,organization-json-generator,0.8,5.0,,,4
2600048,terminal-bench,20250902_orchestrator_claude-4-sonnet,heterogeneous-dates,1.0,5.0,,,5
2600049,terminal-bench,20250902_orchestrator_claude-4-sonnet,gpt2-codegolf,0.0,5.0,,,0
2600050,terminal-bench,20250902_orchestrator_claude-4-sonnet,hf-model-inference,0.0,5.0,,,0
2600051,terminal-bench,20250902_orchestrator_claude-4-sonnet,play-zork,0.0,5.0,,,0
2600052,terminal-bench,20250902_orchestrator_claude-4-sonnet,sanitize-git-repo,0.4,5.0,,,2
2600053,terminal-bench,20250902_orchestrator_claude-4-sonnet,run-pdp11-code,0.0,5.0,,,0
2600054,terminal-bench,20250902_orchestrator_claude-4-sonnet,pytorch-model-cli,1.0,5.0,,,5
2600055,terminal-bench,20250902_orchestrator_claude-4-sonnet,crack-7z-hash.easy,1.0,5.0,,,5
2600056,terminal-bench,20250902_orchestrator_claude-4-sonnet,raman-fitting,0.0,5.0,,,0
2600057,terminal-bench,20250902_orchestrator_claude-4-sonnet,write-compressor,0.0,5.0,,,0
2600058,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,grid-pattern-transform,0.2,5.0,,,1
2600059,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,incompatible-python-fasttext,0.6,5.0,,,3
2600060,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,sanitize-git-repo.hard,0.0,5.0,,,0
2600061,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,vim-terminal-task,0.2,5.0,,,1
2600062,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,extract-moves-from-video,0.0,5.0,,,0
2600063,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,train-fasttext,0.0,5.0,,,0
2600064,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,write-compressor,0.0,5.0,,,0
2600065,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,organization-json-generator,0.0,5.0,,,0
2600066,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,swe-bench-langcodes,0.8,5.0,,,4
2600067,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,modernize-fortran-build,0.8,5.0,,,4
2600068,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,crack-7z-hash,0.2,5.0,,,1
2600069,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,processing-pipeline,0.4,5.0,,,2
2600070,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,swe-bench-astropy-2,0.0,5.0,,,0
2600071,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,prove-plus-comm,0.4,5.0,,,2
2600072,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,sanitize-git-repo,0.2,5.0,,,1
2600073,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,reshard-c4-data,0.0,5.0,,,0
2600074,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,hello-world,1.0,5.0,,,5
2600075,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,super-benchmark-upet,0.0,5.0,,,0
2600076,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,raman-fitting,0.0,5.0,,,0
2600077,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,fix-git,0.0,5.0,,,0
2600078,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,nginx-request-logging,0.0,5.0,,,0
2600079,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,play-zork,0.0,5.0,,,0
2600080,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,simple-web-scraper,0.0,5.0,,,0
2600081,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,intrusion-detection,0.0,5.0,,,0
2600082,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,new-encrypt-command,0.6,5.0,,,3
2600083,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,cartpole-rl-training,0.0,5.0,,,0
2600084,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,pytorch-model-cli.easy,0.0,5.0,,,0
2600085,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,swe-bench-fsspec,0.2,5.0,,,1
2600086,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,blind-maze-explorer-algorithm.hard,0.0,5.0,,,0
2600087,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,hf-model-inference,0.0,5.0,,,0
2600088,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,password-recovery,0.0,5.0,,,0
2600089,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,crack-7z-hash.hard,0.0,5.0,,,0
2600090,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,fibonacci-server,0.0,5.0,,,0
2600091,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,openssl-selfsigned-cert,0.2,5.0,,,1
2600092,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,eval-mteb.hard,0.2,5.0,,,1
2600093,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,create-bucket,0.0,5.0,,,0
2600094,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,extract-safely,0.6,5.0,,,3
2600095,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,csv-to-parquet,0.6,5.0,,,3
2600096,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,sqlite-db-truncate,0.0,5.0,,,0
2600097,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,heterogeneous-dates,0.8,5.0,,,4
2600098,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,fix-permissions,1.0,5.0,,,5
2600099,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,blind-maze-explorer-5x5,0.2,5.0,,,1
2600100,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,count-dataset-tokens,0.0,5.0,,,0
2600101,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,conda-env-conflict-resolution,0.0,5.0,,,0
2600102,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,build-initramfs-qemu,0.0,5.0,,,0
2600103,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,blind-maze-explorer-algorithm.easy,0.0,5.0,,,0
2600104,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,solana-data,0.0,5.0,,,0
2600105,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,configure-git-webserver,0.2,5.0,,,1
2600106,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,eval-mteb,0.8,5.0,,,4
2600107,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,pytorch-model-cli,0.0,5.0,,,0
2600108,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,tmux-advanced-workflow,0.4,5.0,,,2
2600109,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,git-multibranch,0.0,5.0,,,0
2600110,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,download-youtube,0.4,5.0,,,2
2600111,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,fix-pandas-version,1.0,5.0,,,5
2600112,terminal-bench,20250902_orchestrator_qwen-3-coder-480B,security-vulhub-minio,0.0,5.0,,,0
