,benchmark_id,model,example_id,pass1,count,date,hyperparams,correct
2142047,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/689,0.6,10.0,,T0.2,6
2142048,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/690,1.0,10.0,,T0.2,10
2142049,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/691,0.0,10.0,,T0.2,0
2142050,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/692,1.0,10.0,,T0.2,10
2142051,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/693,0.0,10.0,,T0.2,0
2142052,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/694,1.0,10.0,,T0.2,10
2142053,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/695,1.0,10.0,,T0.2,10
2142054,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/696,0.0,10.0,,T0.2,0
2142055,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/697,0.0,10.0,,T0.2,0
2142056,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/698,0.0,10.0,,T0.2,0
2142057,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/699,1.0,10.0,,T0.2,10
2142058,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/700,0.0,10.0,,T0.2,0
2142059,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/701,0.0,10.0,,T0.2,0
2142060,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/702,0.9,10.0,,T0.2,9
2142061,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/703,0.0,10.0,,T0.2,0
2142062,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/704,1.0,10.0,,T0.2,10
2142063,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/705,0.0,10.0,,T0.2,0
2142064,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/706,1.0,10.0,,T0.2,10
2142065,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/707,0.0,10.0,,T0.2,0
2142066,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/708,0.0,10.0,,T0.2,0
2142067,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/709,1.0,10.0,,T0.2,10
2142068,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/710,1.0,10.0,,T0.2,10
2142069,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/711,0.0,10.0,,T0.2,0
2142070,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/712,0.0,10.0,,T0.2,0
2142071,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/713,0.0,10.0,,T0.2,0
2142072,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/714,0.0,10.0,,T0.2,0
2142073,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/715,0.0,10.0,,T0.2,0
2142074,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/716,0.0,10.0,,T0.2,0
2142075,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/717,0.0,10.0,,T0.2,0
2142076,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/718,0.9,10.0,,T0.2,9
2142077,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/719,0.0,10.0,,T0.2,0
2142078,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/720,0.0,10.0,,T0.2,0
2142079,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/721,1.0,10.0,,T0.2,10
2142080,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/722,0.0,10.0,,T0.2,0
2142081,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/723,0.0,10.0,,T0.2,0
2142082,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/724,0.0,10.0,,T0.2,0
2142083,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/725,0.0,10.0,,T0.2,0
2142084,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/726,0.0,10.0,,T0.2,0
2142085,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/727,1.0,10.0,,T0.2,10
2142086,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/728,0.0,10.0,,T0.2,0
2142087,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/729,0.0,10.0,,T0.2,0
2142088,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/730,0.1,10.0,,T0.2,1
2142089,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/731,0.7,10.0,,T0.2,7
2142090,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/732,1.0,10.0,,T0.2,10
2142091,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/733,1.0,10.0,,T0.2,10
2142092,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/734,0.0,10.0,,T0.2,0
2142093,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/735,0.0,10.0,,T0.2,0
2142094,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/736,0.0,10.0,,T0.2,0
2142095,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/737,0.1,10.0,,T0.2,1
2142096,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/738,0.0,10.0,,T0.2,0
2142097,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/739,0.0,10.0,,T0.2,0
2142098,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/740,1.0,10.0,,T0.2,10
2142099,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/741,0.7,10.0,,T0.2,7
2142100,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/742,0.0,10.0,,T0.2,0
2142101,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/743,0.0,10.0,,T0.2,0
2142102,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/744,1.0,10.0,,T0.2,10
2142103,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/745,1.0,10.0,,T0.2,10
2142104,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/746,1.0,10.0,,T0.2,10
2142105,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/747,0.7,10.0,,T0.2,7
2142106,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/748,1.0,10.0,,T0.2,10
2142107,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/749,0.0,10.0,,T0.2,0
2142108,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/750,1.0,10.0,,T0.2,10
2142109,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/751,0.0,10.0,,T0.2,0
2142110,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/752,0.0,10.0,,T0.2,0
2142111,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/753,0.9,10.0,,T0.2,9
2142112,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/754,0.0,10.0,,T0.2,0
2142113,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/755,0.0,10.0,,T0.2,0
2142114,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/756,1.0,10.0,,T0.2,10
2142115,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/757,1.0,10.0,,T0.2,10
2142116,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/758,0.0,10.0,,T0.2,0
2142117,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/759,0.0,10.0,,T0.2,0
2142118,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/760,0.6,10.0,,T0.2,6
2142119,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/761,1.0,10.0,,T0.2,10
2142120,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/762,0.0,10.0,,T0.2,0
2142121,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/763,0.0,10.0,,T0.2,0
2142122,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/764,1.0,10.0,,T0.2,10
2142123,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/765,0.0,10.0,,T0.2,0
2142124,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/766,1.0,10.0,,T0.2,10
2142125,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/767,0.0,10.0,,T0.2,0
2142126,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/768,1.0,10.0,,T0.2,10
2142127,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/769,1.0,10.0,,T0.2,10
2142128,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/770,0.0,10.0,,T0.2,0
2142129,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/771,0.5,10.0,,T0.2,5
2142130,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/772,0.0,10.0,,T0.2,0
2142131,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/773,1.0,10.0,,T0.2,10
2142132,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/774,1.0,10.0,,T0.2,10
2142133,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/775,1.0,10.0,,T0.2,10
2142134,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/776,1.0,10.0,,T0.2,10
2142135,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/777,1.0,10.0,,T0.2,10
2142136,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/778,0.0,10.0,,T0.2,0
2142137,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/779,0.0,10.0,,T0.2,0
2142138,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/780,0.0,10.0,,T0.2,0
2142139,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/781,0.0,10.0,,T0.2,0
2142140,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/782,1.0,10.0,,T0.2,10
2142141,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/783,1.0,10.0,,T0.2,10
2142142,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/784,1.0,10.0,,T0.2,10
2142143,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/785,0.0,10.0,,T0.2,0
2142144,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/786,0.7,10.0,,T0.2,7
2142145,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/787,1.0,10.0,,T0.2,10
2142146,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/788,1.0,10.0,,T0.2,10
2142147,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/789,1.0,10.0,,T0.2,10
2142148,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/790,1.0,10.0,,T0.2,10
2142149,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/791,0.0,10.0,,T0.2,0
2142150,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/792,0.0,10.0,,T0.2,0
2142151,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/793,0.1,10.0,,T0.2,1
2142152,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/794,1.0,10.0,,T0.2,10
2142153,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/795,0.0,10.0,,T0.2,0
2142154,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/796,0.3,10.0,,T0.2,3
2142155,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/797,1.0,10.0,,T0.2,10
2142156,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/798,0.0,10.0,,T0.2,0
2142157,CRUXEval-output-T0.2,codellama-34b,CRUXEval-output/799,0.0,10.0,,T0.2,0
2142158,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/0,0.0,10.0,,T0.2,0
2142159,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/1,0.8,10.0,,T0.2,8
2142160,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/2,0.2,10.0,,T0.2,2
2142161,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/3,0.9,10.0,,T0.2,9
2142162,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/4,0.0,10.0,,T0.2,0
2142163,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/5,0.0,10.0,,T0.2,0
2142164,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/6,0.1,10.0,,T0.2,1
2142165,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/7,0.4,10.0,,T0.2,4
2142166,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/8,1.0,10.0,,T0.2,10
2142167,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/9,0.8,10.0,,T0.2,8
2142168,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/10,0.7,10.0,,T0.2,7
2142169,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/11,0.5,10.0,,T0.2,5
2142170,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/12,0.0,10.0,,T0.2,0
2142171,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/13,0.9,10.0,,T0.2,9
2142172,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/14,0.0,10.0,,T0.2,0
2142173,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/15,0.6,10.0,,T0.2,6
2142174,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/16,0.8,10.0,,T0.2,8
2142175,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/17,0.0,10.0,,T0.2,0
2142176,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/18,0.6,10.0,,T0.2,6
2142177,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/19,0.3,10.0,,T0.2,3
2142178,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/20,0.0,10.0,,T0.2,0
2142179,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/21,0.3,10.0,,T0.2,3
2142180,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/22,0.2,10.0,,T0.2,2
2142181,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/23,0.0,10.0,,T0.2,0
2142182,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/24,1.0,10.0,,T0.2,10
2142183,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/25,0.1,10.0,,T0.2,1
2142184,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/26,0.2,10.0,,T0.2,2
2142185,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/27,0.1,10.0,,T0.2,1
2142186,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/28,1.0,10.0,,T0.2,10
2142187,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/29,0.7,10.0,,T0.2,7
2142188,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/30,0.5,10.0,,T0.2,5
2142189,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/31,0.1,10.0,,T0.2,1
2142190,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/32,0.0,10.0,,T0.2,0
2142191,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/33,0.0,10.0,,T0.2,0
2142192,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/34,0.0,10.0,,T0.2,0
2142193,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/35,0.0,10.0,,T0.2,0
2142194,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/36,1.0,10.0,,T0.2,10
2142195,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/37,0.9,10.0,,T0.2,9
2142196,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/38,0.0,10.0,,T0.2,0
2142197,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/39,1.0,10.0,,T0.2,10
2142198,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/40,0.3,10.0,,T0.2,3
2142199,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/41,0.1,10.0,,T0.2,1
2142200,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/42,0.0,10.0,,T0.2,0
2142201,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/43,0.9,10.0,,T0.2,9
2142202,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/44,0.0,10.0,,T0.2,0
2142203,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/45,0.2,10.0,,T0.2,2
2142204,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/46,0.4,10.0,,T0.2,4
2142205,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/47,0.1,10.0,,T0.2,1
2142206,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/48,0.7,10.0,,T0.2,7
2142207,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/49,1.0,10.0,,T0.2,10
2142208,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/50,0.1,10.0,,T0.2,1
2142209,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/51,0.3,10.0,,T0.2,3
2142210,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/52,0.2,10.0,,T0.2,2
2142211,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/53,0.0,10.0,,T0.2,0
2142212,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/54,0.0,10.0,,T0.2,0
2142213,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/55,0.0,10.0,,T0.2,0
2142214,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/56,0.1,10.0,,T0.2,1
2142215,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/57,0.2,10.0,,T0.2,2
2142216,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/58,0.0,10.0,,T0.2,0
2142217,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/59,0.8,10.0,,T0.2,8
2142218,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/60,0.4,10.0,,T0.2,4
2142219,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/61,0.5,10.0,,T0.2,5
2142220,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/62,0.0,10.0,,T0.2,0
2142221,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/63,0.1,10.0,,T0.2,1
2142222,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/64,0.0,10.0,,T0.2,0
2142223,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/65,0.2,10.0,,T0.2,2
2142224,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/66,0.0,10.0,,T0.2,0
2142225,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/67,1.0,10.0,,T0.2,10
2142226,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/68,0.0,10.0,,T0.2,0
2142227,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/69,0.6,10.0,,T0.2,6
2142228,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/70,0.1,10.0,,T0.2,1
2142229,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/71,0.0,10.0,,T0.2,0
2142230,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/72,0.0,10.0,,T0.2,0
2142231,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/73,0.0,10.0,,T0.2,0
2142232,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/74,0.9,10.0,,T0.2,9
2142233,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/75,0.0,10.0,,T0.2,0
2142234,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/76,0.0,10.0,,T0.2,0
2142235,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/77,0.0,10.0,,T0.2,0
2142236,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/78,0.4,10.0,,T0.2,4
2142237,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/79,1.0,10.0,,T0.2,10
2142238,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/80,0.0,10.0,,T0.2,0
2142239,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/81,0.2,10.0,,T0.2,2
2142240,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/82,0.0,10.0,,T0.2,0
2142241,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/83,0.0,10.0,,T0.2,0
2142242,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/84,0.5,10.0,,T0.2,5
2142243,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/85,0.2,10.0,,T0.2,2
2142244,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/86,0.0,10.0,,T0.2,0
2142245,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/87,0.0,10.0,,T0.2,0
2142246,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/88,0.3,10.0,,T0.2,3
2142247,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/89,0.0,10.0,,T0.2,0
2142248,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/90,0.9,10.0,,T0.2,9
2142249,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/91,0.1,10.0,,T0.2,1
2142250,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/92,0.2,10.0,,T0.2,2
2142251,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/93,0.0,10.0,,T0.2,0
2142252,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/94,1.0,10.0,,T0.2,10
2142253,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/95,1.0,10.0,,T0.2,10
2142254,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/96,0.0,10.0,,T0.2,0
2142255,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/97,0.5,10.0,,T0.2,5
2142256,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/98,0.0,10.0,,T0.2,0
2142257,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/99,0.0,10.0,,T0.2,0
2142258,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/100,0.3,10.0,,T0.2,3
2142259,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/101,1.0,10.0,,T0.2,10
2142260,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/102,0.0,10.0,,T0.2,0
2142261,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/103,1.0,10.0,,T0.2,10
2142262,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/104,0.5,10.0,,T0.2,5
2142263,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/105,0.0,10.0,,T0.2,0
2142264,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/106,0.0,10.0,,T0.2,0
2142265,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/107,0.1,10.0,,T0.2,1
2142266,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/108,0.6,10.0,,T0.2,6
2142267,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/109,1.0,10.0,,T0.2,10
2142268,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/110,0.2,10.0,,T0.2,2
2142269,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/111,0.2,10.0,,T0.2,2
2142270,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/112,0.0,10.0,,T0.2,0
2142271,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/113,0.0,10.0,,T0.2,0
2142272,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/114,0.0,10.0,,T0.2,0
2142273,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/115,0.0,10.0,,T0.2,0
2142274,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/116,0.7,10.0,,T0.2,7
2142275,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/117,0.0,10.0,,T0.2,0
2142276,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/118,0.2,10.0,,T0.2,2
2142277,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/119,0.0,10.0,,T0.2,0
2142278,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/120,0.8,10.0,,T0.2,8
2142279,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/121,0.1,10.0,,T0.2,1
2142280,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/122,0.7,10.0,,T0.2,7
2142281,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/123,0.3,10.0,,T0.2,3
2142282,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/124,0.2,10.0,,T0.2,2
2142283,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/125,0.0,10.0,,T0.2,0
2142284,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/126,0.0,10.0,,T0.2,0
2142285,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/127,0.9,10.0,,T0.2,9
2142286,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/128,0.0,10.0,,T0.2,0
2142287,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/129,0.0,10.0,,T0.2,0
2142288,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/130,0.0,10.0,,T0.2,0
2142289,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/131,0.0,10.0,,T0.2,0
2142290,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/132,0.5,10.0,,T0.2,5
2142291,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/133,0.2,10.0,,T0.2,2
2142292,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/134,0.0,10.0,,T0.2,0
2142293,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/135,0.7,10.0,,T0.2,7
2142294,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/136,0.0,10.0,,T0.2,0
2142295,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/137,0.1,10.0,,T0.2,1
2142296,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/138,0.5,10.0,,T0.2,5
2142297,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/139,0.3,10.0,,T0.2,3
2142298,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/140,1.0,10.0,,T0.2,10
2142299,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/141,1.0,10.0,,T0.2,10
2142300,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/142,0.0,10.0,,T0.2,0
2142301,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/143,1.0,10.0,,T0.2,10
2142302,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/144,0.1,10.0,,T0.2,1
2142303,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/145,0.9,10.0,,T0.2,9
2142304,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/146,0.7,10.0,,T0.2,7
2142305,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/147,0.3,10.0,,T0.2,3
2142306,CRUXEval-output-T0.2,codellama-7b+cot,CRUXEval-output/148,0.0,10.0,,T0.2,0
