,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
388197,qwen1.5-72b-chat,math_cot,1.0,-1,1259,1,0,0.0
388198,qwen1.5-72b-chat,math_cot,1.0,-1,1260,1,1,1.0
388199,qwen1.5-72b-chat,math_cot,1.0,-1,1261,1,0,0.0
388200,qwen1.5-72b-chat,math_cot,1.0,-1,1262,1,0,0.0
388201,qwen1.5-72b-chat,math_cot,1.0,-1,1263,1,0,0.0
388202,qwen1.5-72b-chat,math_cot,1.0,-1,1264,1,0,0.0
388203,qwen1.5-72b-chat,math_cot,1.0,-1,1265,1,0,0.0
388204,qwen1.5-72b-chat,math_cot,1.0,-1,1266,1,0,0.0
388205,qwen1.5-72b-chat,math_cot,1.0,-1,1267,1,0,0.0
388206,qwen1.5-72b-chat,math_cot,1.0,-1,1268,1,0,0.0
388207,qwen1.5-72b-chat,math_cot,1.0,-1,1269,1,1,1.0
388208,qwen1.5-72b-chat,math_cot,1.0,-1,1270,1,0,0.0
388209,qwen1.5-72b-chat,math_cot,1.0,-1,1271,1,0,0.0
388210,qwen1.5-72b-chat,math_cot,1.0,-1,1272,1,0,0.0
388211,qwen1.5-72b-chat,math_cot,1.0,-1,1273,1,1,1.0
388212,qwen1.5-72b-chat,math_cot,1.0,-1,1274,1,0,0.0
388213,qwen1.5-72b-chat,math_cot,1.0,-1,1275,1,1,1.0
388214,qwen1.5-72b-chat,math_cot,1.0,-1,1276,1,1,1.0
388215,qwen1.5-72b-chat,math_cot,1.0,-1,1277,1,1,1.0
388216,qwen1.5-72b-chat,math_cot,1.0,-1,1278,1,0,0.0
388217,qwen1.5-72b-chat,math_cot,1.0,-1,1279,1,0,0.0
388218,qwen1.5-72b-chat,math_cot,1.0,-1,1280,1,0,0.0
388219,qwen1.5-72b-chat,math_cot,1.0,-1,1281,1,0,0.0
388220,qwen1.5-72b-chat,math_cot,1.0,-1,1282,1,0,0.0
388221,qwen1.5-72b-chat,math_cot,1.0,-1,1283,1,0,0.0
388222,qwen1.5-72b-chat,math_cot,1.0,-1,1284,1,1,1.0
388223,qwen1.5-72b-chat,math_cot,1.0,-1,1285,1,0,0.0
388224,qwen1.5-72b-chat,math_cot,1.0,-1,1286,1,0,0.0
388225,qwen1.5-72b-chat,math_cot,1.0,-1,1287,1,0,0.0
388226,qwen1.5-72b-chat,math_cot,1.0,-1,1288,1,0,0.0
388227,qwen1.5-72b-chat,math_cot,1.0,-1,1289,1,0,0.0
388228,qwen1.5-72b-chat,math_cot,1.0,-1,1290,1,0,0.0
388229,qwen1.5-72b-chat,math_cot,1.0,-1,1291,1,0,0.0
388230,qwen1.5-72b-chat,math_cot,1.0,-1,1292,1,0,0.0
388231,qwen1.5-72b-chat,math_cot,1.0,-1,1293,1,0,0.0
388232,qwen1.5-72b-chat,math_cot,1.0,-1,1294,1,0,0.0
388233,qwen1.5-72b-chat,math_cot,1.0,-1,1295,1,0,0.0
388234,qwen1.5-72b-chat,math_cot,1.0,-1,1296,1,1,1.0
388235,qwen1.5-72b-chat,math_cot,1.0,-1,1297,1,0,0.0
388236,qwen1.5-72b-chat,math_cot,1.0,-1,1298,1,0,0.0
388237,qwen1.5-72b-chat,math_cot,1.0,-1,1299,1,0,0.0
388238,qwen1.5-72b-chat,math_cot,1.0,-1,1300,1,1,1.0
388239,qwen1.5-72b-chat,math_cot,1.0,-1,1301,1,0,0.0
388240,qwen1.5-72b-chat,math_cot,1.0,-1,1302,1,0,0.0
388241,qwen1.5-72b-chat,math_cot,1.0,-1,1303,1,0,0.0
388242,qwen1.5-72b-chat,math_cot,1.0,-1,1304,1,0,0.0
388243,qwen1.5-72b-chat,math_cot,1.0,-1,1305,1,1,1.0
388244,qwen1.5-72b-chat,math_cot,1.0,-1,1306,1,1,1.0
388245,qwen1.5-72b-chat,math_cot,1.0,-1,1307,1,0,0.0
388246,qwen1.5-72b-chat,math_cot,1.0,-1,1308,1,0,0.0
388247,qwen1.5-72b-chat,math_cot,1.0,-1,1309,1,0,0.0
388248,qwen1.5-72b-chat,math_cot,1.0,-1,1310,1,0,0.0
388249,qwen1.5-72b-chat,math_cot,1.0,-1,1311,1,0,0.0
388250,qwen1.5-72b-chat,math_cot,1.0,-1,1312,1,0,0.0
388251,qwen1.5-72b-chat,math_cot,1.0,-1,1313,1,1,1.0
388252,qwen1.5-72b-chat,math_cot,1.0,-1,1314,1,0,0.0
388253,qwen1.5-72b-chat,math_cot,1.0,-1,1315,1,1,1.0
388254,qwen1.5-72b-chat,math_cot,1.0,-1,1316,1,0,0.0
388255,qwen1.5-72b-chat,math_cot,1.0,-1,1317,1,1,1.0
388256,qwen1.5-72b-chat,math_cot,1.0,-1,1318,1,0,0.0
388257,qwen1.5-72b-chat,math_cot,1.0,-1,1319,1,0,0.0
388258,qwen1.5-72b-chat,math_cot,1.0,-1,1320,1,0,0.0
388259,qwen1.5-72b-chat,math_cot,1.0,-1,1321,1,1,1.0
388260,qwen1.5-72b-chat,math_cot,1.0,-1,1322,1,0,0.0
388261,qwen1.5-72b-chat,math_cot,1.0,-1,1323,1,0,0.0
388262,qwen1.5-72b-chat,math_cot,1.0,-1,1324,1,1,1.0
388263,qwen1.5-72b-chat,math_cot,1.0,-1,1325,1,0,0.0
388264,qwen1.5-72b-chat,math_cot,1.0,-1,1326,1,0,0.0
388265,qwen1.5-72b-chat,math_cot,1.0,-1,1327,1,0,0.0
388266,qwen1.5-72b-chat,math_cot,1.0,-1,1328,1,1,1.0
388267,qwen1.5-72b-chat,math_cot,1.0,-1,1329,1,0,0.0
388268,qwen1.5-72b-chat,math_cot,1.0,-1,1330,1,0,0.0
388269,qwen1.5-72b-chat,math_cot,1.0,-1,1331,1,0,0.0
388270,qwen1.5-72b-chat,math_cot,1.0,-1,1332,1,0,0.0
388271,qwen1.5-72b-chat,math_cot,1.0,-1,1333,1,0,0.0
388272,qwen1.5-72b-chat,math_cot,1.0,-1,1334,1,0,0.0
388273,qwen1.5-72b-chat,math_cot,1.0,-1,1335,1,0,0.0
388274,qwen1.5-72b-chat,math_cot,1.0,-1,1336,1,0,0.0
388275,qwen1.5-72b-chat,math_cot,1.0,-1,1337,1,0,0.0
388276,qwen1.5-72b-chat,math_cot,1.0,-1,1338,1,0,0.0
388277,qwen1.5-72b-chat,math_cot,1.0,-1,1339,1,0,0.0
388278,qwen1.5-72b-chat,math_cot,1.0,-1,1340,1,0,0.0
388279,qwen1.5-72b-chat,math_cot,1.0,-1,1341,1,0,0.0
388280,qwen1.5-72b-chat,math_cot,1.0,-1,1342,1,0,0.0
388281,qwen1.5-72b-chat,math_cot,1.0,-1,1343,1,0,0.0
388282,qwen1.5-72b-chat,math_cot,1.0,-1,1344,1,1,1.0
388283,qwen1.5-72b-chat,math_cot,1.0,-1,1345,1,0,0.0
388284,qwen1.5-72b-chat,math_cot,1.0,-1,1346,1,0,0.0
388285,qwen1.5-72b-chat,math_cot,1.0,-1,1347,1,0,0.0
388286,qwen1.5-72b-chat,math_cot,1.0,-1,1348,1,0,0.0
388287,qwen1.5-72b-chat,math_cot,1.0,-1,1349,1,1,1.0
388288,qwen1.5-72b-chat,math_cot,1.0,-1,1350,1,0,0.0
388289,qwen1.5-72b-chat,math_cot,1.0,-1,1351,1,1,1.0
388290,qwen1.5-72b-chat,math_cot,1.0,-1,1352,1,0,0.0
388291,qwen1.5-72b-chat,math_cot,1.0,-1,1353,1,1,1.0
388292,qwen1.5-72b-chat,math_cot,1.0,-1,1354,1,0,0.0
388293,qwen1.5-72b-chat,math_cot,1.0,-1,1355,1,0,0.0
388294,qwen1.5-72b-chat,math_cot,1.0,-1,1356,1,0,0.0
388295,qwen1.5-72b-chat,math_cot,1.0,-1,1357,1,1,1.0
388296,qwen1.5-72b-chat,math_cot,1.0,-1,1358,1,1,1.0
388297,qwen1.5-72b-chat,math_cot,1.0,-1,1359,1,0,0.0
388298,qwen1.5-72b-chat,math_cot,1.0,-1,1360,1,0,0.0
388299,qwen1.5-72b-chat,math_cot,1.0,-1,1361,1,0,0.0
388300,qwen1.5-72b-chat,math_cot,1.0,-1,1362,1,1,1.0
388301,qwen1.5-72b-chat,math_cot,1.0,-1,1363,1,1,1.0
388302,qwen1.5-72b-chat,math_cot,1.0,-1,1364,1,0,0.0
388303,qwen1.5-72b-chat,math_cot,1.0,-1,1365,1,0,0.0
388304,qwen1.5-72b-chat,math_cot,1.0,-1,1366,1,1,1.0
388305,qwen1.5-72b-chat,math_cot,1.0,-1,1367,1,0,0.0
388306,qwen1.5-72b-chat,math_cot,1.0,-1,1368,1,1,1.0
388307,qwen1.5-72b-chat,math_cot,1.0,-1,1369,1,0,0.0
388308,qwen1.5-72b-chat,math_cot,1.0,-1,1370,1,1,1.0
388309,qwen1.5-72b-chat,math_cot,1.0,-1,1371,1,0,0.0
388310,qwen1.5-72b-chat,math_cot,1.0,-1,1372,1,1,1.0
388311,qwen1.5-72b-chat,math_cot,1.0,-1,1373,1,0,0.0
388312,qwen1.5-72b-chat,math_cot,1.0,-1,1374,1,1,1.0
388313,qwen1.5-72b-chat,math_cot,1.0,-1,1375,1,0,0.0
388314,qwen1.5-72b-chat,math_cot,1.0,-1,1376,1,0,0.0
388315,qwen1.5-72b-chat,math_cot,1.0,-1,1377,1,1,1.0
388316,qwen1.5-72b-chat,math_cot,1.0,-1,1378,1,0,0.0
388317,qwen1.5-72b-chat,math_cot,1.0,-1,1379,1,0,0.0
388318,qwen1.5-72b-chat,math_cot,1.0,-1,1380,1,0,0.0
388319,qwen1.5-72b-chat,math_cot,1.0,-1,1381,1,0,0.0
388320,qwen1.5-72b-chat,math_cot,1.0,-1,1382,1,0,0.0
388321,qwen1.5-72b-chat,math_cot,1.0,-1,1383,1,1,1.0
388322,qwen1.5-72b-chat,math_cot,1.0,-1,1384,1,0,0.0
388323,qwen1.5-72b-chat,math_cot,1.0,-1,1385,1,0,0.0
388324,qwen1.5-72b-chat,math_cot,1.0,-1,1386,1,0,0.0
388325,qwen1.5-72b-chat,math_cot,1.0,-1,1387,1,0,0.0
388326,qwen1.5-72b-chat,math_cot,1.0,-1,1388,1,0,0.0
388327,qwen1.5-72b-chat,math_cot,1.0,-1,1389,1,1,1.0
388328,qwen1.5-72b-chat,math_cot,1.0,-1,1390,1,0,0.0
388329,qwen1.5-72b-chat,math_cot,1.0,-1,1391,1,1,1.0
388330,qwen1.5-72b-chat,math_cot,1.0,-1,1392,1,1,1.0
388331,qwen1.5-72b-chat,math_cot,1.0,-1,1393,1,0,0.0
388332,qwen1.5-72b-chat,math_cot,1.0,-1,1394,1,1,1.0
388333,qwen1.5-72b-chat,math_cot,1.0,-1,1395,1,0,0.0
388334,qwen1.5-72b-chat,math_cot,1.0,-1,1396,1,0,0.0
388335,qwen1.5-72b-chat,math_cot,1.0,-1,1397,1,0,0.0
388336,qwen1.5-72b-chat,math_cot,1.0,-1,1398,1,0,0.0
388337,qwen1.5-72b-chat,math_cot,1.0,-1,1399,1,0,0.0
388338,qwen1.5-72b-chat,math_cot,1.0,-1,1400,1,0,0.0
388339,qwen1.5-72b-chat,math_cot,1.0,-1,1401,1,1,1.0
388340,qwen1.5-72b-chat,math_cot,1.0,-1,1402,1,1,1.0
388341,qwen1.5-72b-chat,math_cot,1.0,-1,1403,1,0,0.0
388342,qwen1.5-72b-chat,math_cot,1.0,-1,1404,1,1,1.0
388343,qwen1.5-72b-chat,math_cot,1.0,-1,1405,1,1,1.0
388344,qwen1.5-72b-chat,math_cot,1.0,-1,1406,1,0,0.0
388345,qwen1.5-72b-chat,math_cot,1.0,-1,1407,1,0,0.0
388346,qwen1.5-72b-chat,math_cot,1.0,-1,1408,1,0,0.0
388347,qwen1.5-72b-chat,math_cot,1.0,-1,1409,1,1,1.0
388348,qwen1.5-72b-chat,math_cot,1.0,-1,1410,1,0,0.0
388349,qwen1.5-72b-chat,math_cot,1.0,-1,1411,1,0,0.0
388350,qwen1.5-72b-chat,math_cot,1.0,-1,1412,1,0,0.0
388351,qwen1.5-72b-chat,math_cot,1.0,-1,1413,1,1,1.0
388352,qwen1.5-72b-chat,math_cot,1.0,-1,1414,1,1,1.0
388353,qwen1.5-72b-chat,math_cot,1.0,-1,1415,1,0,0.0
388354,qwen1.5-72b-chat,math_cot,1.0,-1,1416,1,1,1.0
388355,qwen1.5-72b-chat,math_cot,1.0,-1,1417,1,0,0.0
388356,qwen1.5-72b-chat,math_cot,1.0,-1,1418,1,1,1.0
388357,qwen1.5-72b-chat,math_cot,1.0,-1,1419,1,0,0.0
388358,qwen1.5-72b-chat,math_cot,1.0,-1,1420,1,0,0.0
388359,qwen1.5-72b-chat,math_cot,1.0,-1,1421,1,1,1.0
388360,qwen1.5-72b-chat,math_cot,1.0,-1,1422,1,0,0.0
388361,qwen1.5-72b-chat,math_cot,1.0,-1,1423,1,0,0.0
388362,qwen1.5-72b-chat,math_cot,1.0,-1,1424,1,1,1.0
388363,qwen1.5-72b-chat,math_cot,1.0,-1,1425,1,1,1.0
388364,qwen1.5-72b-chat,math_cot,1.0,-1,1426,1,0,0.0
388365,qwen1.5-72b-chat,math_cot,1.0,-1,1427,1,0,0.0
388366,qwen1.5-72b-chat,math_cot,1.0,-1,1428,1,0,0.0
388367,qwen1.5-72b-chat,math_cot,1.0,-1,1429,1,0,0.0
388368,qwen1.5-72b-chat,math_cot,1.0,-1,1430,1,0,0.0
388369,qwen1.5-72b-chat,math_cot,1.0,-1,1431,1,0,0.0
388370,qwen1.5-72b-chat,math_cot,1.0,-1,1432,1,0,0.0
388371,qwen1.5-72b-chat,math_cot,1.0,-1,1433,1,0,0.0
388372,qwen1.5-72b-chat,math_cot,1.0,-1,1434,1,0,0.0
388373,qwen1.5-72b-chat,math_cot,1.0,-1,1435,1,0,0.0
388374,qwen1.5-72b-chat,math_cot,1.0,-1,1436,1,1,1.0
388375,qwen1.5-72b-chat,math_cot,1.0,-1,1437,1,1,1.0
388376,qwen1.5-72b-chat,math_cot,1.0,-1,1438,1,0,0.0
388377,qwen1.5-72b-chat,math_cot,1.0,-1,1439,1,1,1.0
388378,qwen1.5-72b-chat,math_cot,1.0,-1,1440,1,0,0.0
388379,qwen1.5-72b-chat,math_cot,1.0,-1,1441,1,0,0.0
388380,qwen1.5-72b-chat,math_cot,1.0,-1,1442,1,0,0.0
388381,qwen1.5-72b-chat,math_cot,1.0,-1,1443,1,1,1.0
388382,qwen1.5-72b-chat,math_cot,1.0,-1,1444,1,1,1.0
388383,qwen1.5-72b-chat,math_cot,1.0,-1,1445,1,1,1.0
388384,qwen1.5-72b-chat,math_cot,1.0,-1,1446,1,1,1.0
388385,qwen1.5-72b-chat,math_cot,1.0,-1,1447,1,0,0.0
388386,qwen1.5-72b-chat,math_cot,1.0,-1,1448,1,0,0.0
388387,qwen1.5-72b-chat,math_cot,1.0,-1,1449,1,1,1.0
388388,qwen1.5-72b-chat,math_cot,1.0,-1,1450,1,0,0.0
388389,qwen1.5-72b-chat,math_cot,1.0,-1,1451,1,1,1.0
388390,qwen1.5-72b-chat,math_cot,1.0,-1,1452,1,0,0.0
388391,qwen1.5-72b-chat,math_cot,1.0,-1,1453,1,0,0.0
388392,qwen1.5-72b-chat,math_cot,1.0,-1,1454,1,0,0.0
388393,qwen1.5-72b-chat,math_cot,1.0,-1,1455,1,1,1.0
388394,qwen1.5-72b-chat,math_cot,1.0,-1,1456,1,0,0.0
388395,qwen1.5-72b-chat,math_cot,1.0,-1,1457,1,1,1.0
388396,qwen1.5-72b-chat,math_cot,1.0,-1,1458,1,0,0.0
388397,qwen1.5-72b-chat,math_cot,1.0,-1,1459,1,0,0.0
388398,qwen1.5-72b-chat,math_cot,1.0,-1,1460,1,1,1.0
388399,qwen1.5-72b-chat,math_cot,1.0,-1,1461,1,0,0.0
388400,qwen1.5-72b-chat,math_cot,1.0,-1,1462,1,1,1.0
388401,qwen1.5-72b-chat,math_cot,1.0,-1,1463,1,1,1.0
388402,qwen1.5-72b-chat,math_cot,1.0,-1,1464,1,0,0.0
388403,qwen1.5-72b-chat,math_cot,1.0,-1,1465,1,0,0.0
388404,qwen1.5-72b-chat,math_cot,1.0,-1,1466,1,0,0.0
388405,qwen1.5-72b-chat,math_cot,1.0,-1,1467,1,1,1.0
388406,qwen1.5-72b-chat,math_cot,1.0,-1,1468,1,0,0.0
388407,qwen1.5-72b-chat,math_cot,1.0,-1,1469,1,1,1.0
388408,qwen1.5-72b-chat,math_cot,1.0,-1,1470,1,0,0.0
388409,qwen1.5-72b-chat,math_cot,1.0,-1,1471,1,1,1.0
388410,qwen1.5-72b-chat,math_cot,1.0,-1,1472,1,0,0.0
388411,qwen1.5-72b-chat,math_cot,1.0,-1,1473,1,1,1.0
388412,qwen1.5-72b-chat,math_cot,1.0,-1,1474,1,1,1.0
388413,qwen1.5-72b-chat,math_cot,1.0,-1,1475,1,1,1.0
388414,qwen1.5-72b-chat,math_cot,1.0,-1,1476,1,0,0.0
388415,qwen1.5-72b-chat,math_cot,1.0,-1,1477,1,0,0.0
388416,qwen1.5-72b-chat,math_cot,1.0,-1,1478,1,0,0.0
388417,qwen1.5-72b-chat,math_cot,1.0,-1,1479,1,1,1.0
388418,qwen1.5-72b-chat,math_cot,1.0,-1,1480,1,1,1.0
388419,qwen1.5-72b-chat,math_cot,1.0,-1,1481,1,0,0.0
388420,qwen1.5-72b-chat,math_cot,1.0,-1,1482,1,0,0.0
388421,qwen1.5-72b-chat,math_cot,1.0,-1,1483,1,1,1.0
388422,qwen1.5-72b-chat,math_cot,1.0,-1,1484,1,1,1.0
388423,qwen1.5-72b-chat,math_cot,1.0,-1,1485,1,0,0.0
388424,qwen1.5-72b-chat,math_cot,1.0,-1,1486,1,1,1.0
388425,qwen1.5-72b-chat,math_cot,1.0,-1,1487,1,0,0.0
388426,qwen1.5-72b-chat,math_cot,1.0,-1,1488,1,1,1.0
388427,qwen1.5-72b-chat,math_cot,1.0,-1,1489,1,0,0.0
388428,qwen1.5-72b-chat,math_cot,1.0,-1,1490,1,0,0.0
388429,qwen1.5-72b-chat,math_cot,1.0,-1,1491,1,0,0.0
388430,qwen1.5-72b-chat,math_cot,1.0,-1,1492,1,0,0.0
388431,qwen1.5-72b-chat,math_cot,1.0,-1,1493,1,0,0.0
388432,qwen1.5-72b-chat,math_cot,1.0,-1,1494,1,0,0.0
388433,qwen1.5-72b-chat,math_cot,1.0,-1,1495,1,0,0.0
388434,qwen1.5-72b-chat,math_cot,1.0,-1,1496,1,0,0.0
388435,qwen1.5-72b-chat,math_cot,1.0,-1,1497,1,0,0.0
388436,qwen1.5-72b-chat,math_cot,1.0,-1,1498,1,0,0.0
388437,qwen1.5-72b-chat,math_cot,1.0,-1,1499,1,0,0.0
388438,qwen1.5-72b-chat,math_cot,1.0,-1,1500,1,0,0.0
388439,qwen1.5-72b-chat,math_cot,1.0,-1,1501,1,1,1.0
388440,qwen1.5-72b-chat,math_cot,1.0,-1,1502,1,0,0.0
388441,qwen1.5-72b-chat,math_cot,1.0,-1,1503,1,0,0.0
388442,qwen1.5-72b-chat,math_cot,1.0,-1,1504,1,0,0.0
388443,qwen1.5-72b-chat,math_cot,1.0,-1,1505,1,0,0.0
388444,qwen1.5-72b-chat,math_cot,1.0,-1,1506,1,0,0.0
388445,qwen1.5-72b-chat,math_cot,1.0,-1,1507,1,1,1.0
388446,qwen1.5-72b-chat,math_cot,1.0,-1,1508,1,0,0.0
388447,qwen1.5-72b-chat,math_cot,1.0,-1,1509,1,0,0.0
388448,qwen1.5-72b-chat,math_cot,1.0,-1,1510,1,0,0.0
388449,qwen1.5-72b-chat,math_cot,1.0,-1,1511,1,0,0.0
388450,qwen1.5-72b-chat,math_cot,1.0,-1,1512,1,1,1.0
388451,qwen1.5-72b-chat,math_cot,1.0,-1,1513,1,1,1.0
388452,qwen1.5-72b-chat,math_cot,1.0,-1,1514,1,0,0.0
388453,qwen1.5-72b-chat,math_cot,1.0,-1,1515,1,0,0.0
388454,qwen1.5-72b-chat,math_cot,1.0,-1,1516,1,0,0.0
388455,qwen1.5-72b-chat,math_cot,1.0,-1,1517,1,1,1.0
388456,qwen1.5-72b-chat,math_cot,1.0,-1,1518,1,0,0.0
388457,qwen1.5-72b-chat,math_cot,1.0,-1,1519,1,0,0.0
388458,qwen1.5-72b-chat,math_cot,1.0,-1,1520,1,0,0.0
388459,qwen1.5-72b-chat,math_cot,1.0,-1,1521,1,0,0.0
388460,qwen1.5-72b-chat,math_cot,1.0,-1,1522,1,0,0.0
388461,qwen1.5-72b-chat,math_cot,1.0,-1,1523,1,0,0.0
388462,qwen1.5-72b-chat,math_cot,1.0,-1,1524,1,0,0.0
388463,qwen1.5-72b-chat,math_cot,1.0,-1,1525,1,0,0.0
388464,qwen1.5-72b-chat,math_cot,1.0,-1,1526,1,0,0.0
388465,qwen1.5-72b-chat,math_cot,1.0,-1,1527,1,0,0.0
388466,qwen1.5-72b-chat,math_cot,1.0,-1,1528,1,0,0.0
388467,qwen1.5-72b-chat,math_cot,1.0,-1,1529,1,0,0.0
388468,qwen1.5-72b-chat,math_cot,1.0,-1,1530,1,0,0.0
388469,qwen1.5-72b-chat,math_cot,1.0,-1,1531,1,0,0.0
388470,qwen1.5-72b-chat,math_cot,1.0,-1,1532,1,0,0.0
388471,qwen1.5-72b-chat,math_cot,1.0,-1,1533,1,0,0.0
388472,qwen1.5-72b-chat,math_cot,1.0,-1,1534,1,0,0.0
388473,qwen1.5-72b-chat,math_cot,1.0,-1,1535,1,0,0.0
388474,qwen1.5-72b-chat,math_cot,1.0,-1,1536,1,1,1.0
388475,qwen1.5-72b-chat,math_cot,1.0,-1,1537,1,1,1.0
388476,qwen1.5-72b-chat,math_cot,1.0,-1,1538,1,0,0.0
388477,qwen1.5-72b-chat,math_cot,1.0,-1,1539,1,0,0.0
388478,qwen1.5-72b-chat,math_cot,1.0,-1,1540,1,0,0.0
388479,qwen1.5-72b-chat,math_cot,1.0,-1,1541,1,0,0.0
388480,qwen1.5-72b-chat,math_cot,1.0,-1,1542,1,0,0.0
388481,qwen1.5-72b-chat,math_cot,1.0,-1,1543,1,0,0.0
388482,qwen1.5-72b-chat,math_cot,1.0,-1,1544,1,1,1.0
388483,qwen1.5-72b-chat,math_cot,1.0,-1,1545,1,1,1.0
388484,qwen1.5-72b-chat,math_cot,1.0,-1,1546,1,1,1.0
388485,qwen1.5-72b-chat,math_cot,1.0,-1,1547,1,0,0.0
388486,qwen1.5-72b-chat,math_cot,1.0,-1,1548,1,1,1.0
388487,qwen1.5-72b-chat,math_cot,1.0,-1,1549,1,1,1.0
388488,qwen1.5-72b-chat,math_cot,1.0,-1,1550,1,0,0.0
388489,qwen1.5-72b-chat,math_cot,1.0,-1,1551,1,0,0.0
388490,qwen1.5-72b-chat,math_cot,1.0,-1,1552,1,0,0.0
388491,qwen1.5-72b-chat,math_cot,1.0,-1,1553,1,0,0.0
388492,qwen1.5-72b-chat,math_cot,1.0,-1,1554,1,1,1.0
388493,qwen1.5-72b-chat,math_cot,1.0,-1,1555,1,0,0.0
388494,qwen1.5-72b-chat,math_cot,1.0,-1,1556,1,0,0.0
388495,qwen1.5-72b-chat,math_cot,1.0,-1,1557,1,1,1.0
388496,qwen1.5-72b-chat,math_cot,1.0,-1,1558,1,1,1.0
388497,qwen1.5-72b-chat,math_cot,1.0,-1,1559,1,0,0.0
388498,qwen1.5-72b-chat,math_cot,1.0,-1,1560,1,0,0.0
388499,qwen1.5-72b-chat,math_cot,1.0,-1,1561,1,0,0.0
388500,qwen1.5-72b-chat,math_cot,1.0,-1,1562,1,1,1.0
388501,qwen1.5-72b-chat,math_cot,1.0,-1,1563,1,0,0.0
388502,qwen1.5-72b-chat,math_cot,1.0,-1,1564,1,0,0.0
388503,qwen1.5-72b-chat,math_cot,1.0,-1,1565,1,0,0.0
388504,qwen1.5-72b-chat,math_cot,1.0,-1,1566,1,1,1.0
388505,qwen1.5-72b-chat,math_cot,1.0,-1,1567,1,0,0.0
388506,qwen1.5-72b-chat,math_cot,1.0,-1,1568,1,0,0.0
388507,qwen1.5-72b-chat,math_cot,1.0,-1,1569,1,1,1.0
388508,qwen1.5-72b-chat,math_cot,1.0,-1,1570,1,0,0.0
388509,qwen1.5-72b-chat,math_cot,1.0,-1,1571,1,1,1.0
388510,qwen1.5-72b-chat,math_cot,1.0,-1,1572,1,0,0.0
388511,qwen1.5-72b-chat,math_cot,1.0,-1,1573,1,1,1.0
388512,qwen1.5-72b-chat,math_cot,1.0,-1,1574,1,1,1.0
388513,qwen1.5-72b-chat,math_cot,1.0,-1,1575,1,1,1.0
388514,qwen1.5-72b-chat,math_cot,1.0,-1,1576,1,1,1.0
388515,qwen1.5-72b-chat,math_cot,1.0,-1,1577,1,0,0.0
388516,qwen1.5-72b-chat,math_cot,1.0,-1,1578,1,0,0.0
388517,qwen1.5-72b-chat,math_cot,1.0,-1,1579,1,1,1.0
388518,qwen1.5-72b-chat,math_cot,1.0,-1,1580,1,0,0.0
388519,qwen1.5-72b-chat,math_cot,1.0,-1,1581,1,0,0.0
388520,qwen1.5-72b-chat,math_cot,1.0,-1,1582,1,0,0.0
388521,qwen1.5-72b-chat,math_cot,1.0,-1,1583,1,0,0.0
388522,qwen1.5-72b-chat,math_cot,1.0,-1,1584,1,0,0.0
388523,qwen1.5-72b-chat,math_cot,1.0,-1,1585,1,0,0.0
388524,qwen1.5-72b-chat,math_cot,1.0,-1,1586,1,1,1.0
388525,qwen1.5-72b-chat,math_cot,1.0,-1,1587,1,0,0.0
388526,qwen1.5-72b-chat,math_cot,1.0,-1,1588,1,0,0.0
388527,qwen1.5-72b-chat,math_cot,1.0,-1,1589,1,0,0.0
388528,qwen1.5-72b-chat,math_cot,1.0,-1,1590,1,1,1.0
388529,qwen1.5-72b-chat,math_cot,1.0,-1,1591,1,1,1.0
388530,qwen1.5-72b-chat,math_cot,1.0,-1,1592,1,0,0.0
388531,qwen1.5-72b-chat,math_cot,1.0,-1,1593,1,0,0.0
388532,qwen1.5-72b-chat,math_cot,1.0,-1,1594,1,1,1.0
388533,qwen1.5-72b-chat,math_cot,1.0,-1,1595,1,0,0.0
388534,qwen1.5-72b-chat,math_cot,1.0,-1,1596,1,0,0.0
388535,qwen1.5-72b-chat,math_cot,1.0,-1,1597,1,0,0.0
388536,qwen1.5-72b-chat,math_cot,1.0,-1,1598,1,0,0.0
388537,qwen1.5-72b-chat,math_cot,1.0,-1,1599,1,0,0.0
388538,qwen1.5-72b-chat,math_cot,1.0,-1,1600,1,0,0.0
388539,qwen1.5-72b-chat,math_cot,1.0,-1,1601,1,1,1.0
388540,qwen1.5-72b-chat,math_cot,1.0,-1,1602,1,0,0.0
388541,qwen1.5-72b-chat,math_cot,1.0,-1,1603,1,1,1.0
388542,qwen1.5-72b-chat,math_cot,1.0,-1,1604,1,0,0.0
388543,qwen1.5-72b-chat,math_cot,1.0,-1,1605,1,0,0.0
388544,qwen1.5-72b-chat,math_cot,1.0,-1,1606,1,1,1.0
388545,qwen1.5-72b-chat,math_cot,1.0,-1,1607,1,1,1.0
388546,qwen1.5-72b-chat,math_cot,1.0,-1,1608,1,1,1.0
388547,qwen1.5-72b-chat,math_cot,1.0,-1,1609,1,0,0.0
388548,qwen1.5-72b-chat,math_cot,1.0,-1,1610,1,0,0.0
388549,qwen1.5-72b-chat,math_cot,1.0,-1,1611,1,0,0.0
388550,qwen1.5-72b-chat,math_cot,1.0,-1,1612,1,1,1.0
388551,qwen1.5-72b-chat,math_cot,1.0,-1,1613,1,0,0.0
388552,qwen1.5-72b-chat,math_cot,1.0,-1,1614,1,0,0.0
388553,qwen1.5-72b-chat,math_cot,1.0,-1,1615,1,0,0.0
388554,qwen1.5-72b-chat,math_cot,1.0,-1,1616,1,0,0.0
